#chrom	chromStart	chromEnd	name	name2	geneName	tier
# Filtering on 2 columns
chr1	23428562	23484179	ENST00000336689.8	uc001bha.4	ASAP3	canonical,basic,all
chr1	23506437	23531233	ENST00000361729.3	uc001bhe.4	E2F2	canonical,basic,all
chr1	23557925	23559501	ENST00000374561.6	uc001bhh.6	ID3	canonical,basic,all
chr1	23691805	23696835	ENST00000643754.2	uc001bhk.6	RPL11	canonical,basic,all
chr1	23743470	23762059	ENST00000613537.5	uc057dgl.2	ELOA	canonical,basic,all
chr1	23778417	23788232	ENST00000246151.9	uc001bhq.5	PITHD1	canonical,basic,all
chr1	23791144	23795539	ENST00000374514.8	uc001bht.5	LYPLA2	canonical,basic,all
chr1	23795598	23800754	ENST00000617979.5	uc001bhx.2	GALE	canonical,basic,all
chr1	23801884	23825429	ENST00000374490.8	uc001bib.5	HMGCL	canonical,basic,all
chr1	23845076	23868290	ENST00000374479.4	uc001bie.6	FUCA1	canonical,basic,all
chr1	23870514	23913362	ENST00000374472.5	uc001bif.5	CNR2	canonical,basic,all
chr1	23959827	23963462	ENST00000334351.8	uc001big.5	PNRC2	canonical,basic,all
chr1	23964346	23980327	ENST00000492112.3	uc057dig.2	SRSF10	canonical,basic,all
chr1	24056040	24112135	ENST00000374434.4	uc001bin.6	MYOM3	canonical,basic,all
chr1	24119770	24143140	ENST00000270800.2	uc001biq.4	IL22RA1	canonical,basic,all
chr1	24154167	24187289	ENST00000327535.6	uc001bis.5	IFNLR1	canonical,basic,all
chr1	24319356	24355318	ENST00000361548.9	uc001bix.4	GRHL3	canonical,basic,all
chr1	24356998	24413782	ENST00000337248.9	uc001bjc.5	STPG1	canonical,basic,all
chr1	24415801	24472976	ENST00000374399.9	uc001bjh.5	NIPAL3	canonical,basic,all
chr1	24502835	24541040	ENST00000374395.9	uc001bjj.5	RCAN3	canonical,basic,all
chr1	24556086	24609328	ENST00000374392.3	uc001bjk.4	NCMAP	canonical,basic,all
chr1	24643301	24673281	ENST00000323848.14	uc001bjm.5	SRRM1	canonical,basic,all
chr1	24745446	24844321	ENST00000374379.9	uc001bjo.4	CLIC4	canonical,basic,all
chr1	24899510	24930276	ENST00000308873.11	uc001bjq.5	RUNX3	canonical,basic,all
chr1	25222275	25232502	ENST00000236273.9	uc001bjt.3	SYF2	canonical,basic,all
chr1	25242248	25247454	ENST00000243189.12	uc001bjw.5	RSRP1	canonical,basic,all
chr1	25272508	25330445	ENST00000328664.9	uc001bjz.6	RHD	canonical,basic,all
chr1	25338333	25362361	ENST00000374358.5	uc001bke.5	TMEM50A	canonical,basic,all
chr1	25362248	25420825	ENST00000294413.13	uc001bkf.6	RHCE	canonical,basic,all
chr1	25430896	25500209	ENST00000374343.5	uc001bkk.6	MACO1	canonical,basic,all
chr1	25543605	25568886	ENST00000374338.5	uc001bkl.6	LDLRAP1	canonical,basic,all
chr1	25616790	25784450	ENST00000374332.9	uc001bkm.4	MAN1C1	canonical,basic,all
chr1	25800192	25818221	ENST00000361547.7	uc021ojk.3	SELENON	canonical,basic,all
chr1	25813972	25823744	ENST00000527604.1	uc057dnc.1	ENSG00000255054	canonical,basic,all
chr1	25819953	25832938	ENST00000374303.7	uc001bkq.6	MTFR1L	canonical,basic,all
chr1	25834005	25859457	ENST00000374298.4	uc001bkw.4	AUNIP	canonical,basic,all
chr1	25861483	25875708	ENST00000675840.1	uc288pkf.1	PAQR7	canonical,basic,all
chr1	25900115	25906419	ENST00000455785.7	uc001bla.5	STMN1	canonical,basic,all
chr1	25959766	25998063	ENST00000374282.8	uc001bld.5	PAFAH2	canonical,basic,all
chr1	26021774	26036464	ENST00000374280.4	uc001blf.5	EXTL1	canonical,basic,all
chr1	26037251	26046118	ENST00000374276.4	uc001blg.3	SLC30A2	canonical,basic,all
chr1	26051300	26067630	ENST00000374272.4	uc001bli.4	TRIM63	canonical,basic,all
chr1	26111823	26125555	ENST00000374269.2	uc009vsb.5	PDIK1L	canonical,basic,all
chr1	26159078	26163962	ENST00000374268.5	uc001blk.5	FAM110D	canonical,basic,all
chr1	26164100	26168963	ENST00000634842.2	uc284mnq.2	C1orf232	canonical,basic,all
chr1	26169520	26171832	ENST00000433939.7	uc284mns.2	ZNF593OS	canonical,basic,all
chr1	26169907	26170873	ENST00000374266.7	uc001bll.7	ZNF593	canonical,basic,all
chr1	26177490	26189884	ENST00000361530.11	uc001blm.6	CNKSR1	canonical,basic,all
chr1	26190601	26202964	ENST00000456354.7	uc010oez.4	CATSPER4	canonical,basic,all
chr1	26234199	26278808	ENST00000451429.8	uc285gdh.2	CEP85	canonical,basic,all
chr1	26280085	26281522	ENST00000270792.10	uc001blu.5	SH3BGRL3	canonical,basic,all
chr1	26282281	26306636	ENST00000374222.6	uc057dqd.2	UBXN11	canonical,basic,all
chr1	26317957	26320523	ENST00000374213.3	uc001bmc.5	CD52	canonical,basic,all
chr1	26321864	26354130	ENST00000308182.10	uc001bmd.5	CRYBG2	canonical,basic,all
chr1	26361633	26372750	ENST00000349618.8	uc001bmh.3	ZNF683	canonical,basic,all
chr1	26410816	26429728	ENST00000326279.11	uc001bmj.5	LIN28A	canonical,basic,all
chr1	26432320	26471306	ENST00000236342.12	uc001bml.5	DHDDS	canonical,basic,all
chr1	26472439	26476642	ENST00000361427.6	uc001bmp.6	HMGN2	canonical,basic,all
chr1	26529760	26575025	ENST00000374168.7	uc001bmr.3	RPS6KA1	canonical,basic,all
chr1	26696014	26782104	ENST00000324856.13	uc001bmv.4	ARID1A	canonical,basic,all
chr1	26787949	26800659	ENST00000674202.1	uc288nao.1	PIGV	canonical,basic,all
chr1	26826687	26857604	ENST00000374142.9	uc001bnb.5	ZDHHC18	canonical,basic,all
chr1	26863148	26864456	ENST00000339276.6	uc001bnc.3	SFN	canonical,basic,all
chr1	26876131	26890283	ENST00000374135.9	uc001bnd.3	GPN2	canonical,basic,all
chr1	26890487	26900467	ENST00000361720.10	uc001bne.5	GPATCH3	canonical,basic,all
chr1	26911488	26913975	ENST00000254227.4	uc001bnf.5	NR0B2	canonical,basic,all
chr1	26921742	26946871	ENST00000321265.10	uc001bng.4	NUDC	canonical,basic,all
chr1	26949561	26960468	ENST00000320567.6	uc001bni.4	KDF1	canonical,basic,all
chr1	26993691	27000886	ENST00000522111.3	uc001bnj.6	TRNP1	canonical,basic,all
chr1	27005019	27012850	ENST00000289166.6	uc010ofj.4	TENT5B	canonical,basic,all
chr1	27098808	27155125	ENST00000263980.8	uc001bnm.6	SLC9A1	canonical,basic,all
chr1	27234631	27308636	ENST00000319394.8	uc009vst.4	WDTC1	canonical,basic,all
chr1	27322162	27336400	ENST00000374076.9	uc057dun.2	TMEM222	canonical,basic,all
chr1	27342021	27353932	ENST00000616558.5	uc001bnw.4	SYTL1	canonical,basic,all
chr1	27355183	27366961	ENST00000357582.3	uc001bny.3	MAP3K6	canonical,basic,all
chr1	27369109	27374824	ENST00000270879.9	uc001boa.5	FCN3	canonical,basic,all
chr1	27379175	27383333	ENST00000374030.3	uc057dvo.2	CD164L2	canonical,basic,all
chr1	27392621	27395814	ENST00000374024.4	uc001bod.6	GPR3	canonical,basic,all
chr1	27404229	27490167	ENST00000618852.5	uc057dvq.2	WASF2	canonical,basic,all
chr1	27534244	27604144	ENST00000673934.1	uc288mqj.1	AHDC1	canonical,basic,all
chr1	27612063	27635185	ENST00000374005.8	uc001bom.5	FGR	canonical,basic,all
chr1	27666063	27672192	ENST00000361157.11	uc001boo.3	IFI6	canonical,basic,all
chr1	27725960	27763116	ENST00000373954.11	uc001boq.5	FAM76A	canonical,basic,all
chr1	27773218	27824443	ENST00000373943.9	uc001bou.5	STX12	canonical,basic,all
chr1	27830781	27851676	ENST00000311772.10	uc001bov.4	PPP1R8	canonical,basic,all
chr1	27872543	27886675	ENST00000373921.8	uc001bpc.7	THEMIS2	canonical,basic,all
chr1	27891523	27914575	ENST00000373912.8	uc001bpe.4	RPA2	canonical,basic,all
chr1	27934999	27959152	ENST00000373894.8	uc001bpg.5	SMPDL3B	canonical,basic,all
chr1	27959972	27968093	ENST00000373884.6	uc001bph.3	XKR8	canonical,basic,all
chr1	27970343	28088610	ENST00000373871.8	uc001bpi.4	EYA3	canonical,basic,all
chr1	28147165	28176690	ENST00000373857.8	uc001bpl.5	PTAFR	canonical,basic,all
chr1	28200277	28233029	ENST00000263697.6	uc001bpn.5	DNAJC8	canonical,basic,all
chr1	28236123	28238100	ENST00000335514.10	uc001bpq.5	ATP5IF1	canonical,basic,all
chr1	28259517	28282491	ENST00000253063.4	uc001bps.5	SESN2	canonical,basic,all
chr1	28329039	28335965	ENST00000373842.9	uc001bpt.6	MED18	canonical,basic,all
chr1	28369739	28500364	ENST00000373839.8	uc001bpw.5	PHACTR4	canonical,basic,all
chr1	28506042	28538989	ENST00000683442.1	uc289fgy.1	RCC1	canonical,basic,all
chr1	28553084	28578545	ENST00000373830.4	uc001bqi.4	TRNAU1AP	canonical,basic,all
chr1	28592264	28595449	ENST00000465518.3	uc057dzl.3	RAB42	canonical,basic,all
chr1	28602849	28643067	ENST00000373824.9	uc001bqy.6	TAF12	canonical,basic,all
chr1	28668783	28719353	ENST00000373816.6	uc001brb.5	GMEB1	canonical,basic,all
chr1	28736939	28769775	ENST00000373812.8	uc001brc.5	YTHDF2	canonical,basic,all
chr1	28812169	28871267	ENST00000234961.7	uc001brf.3	OPRD1	canonical,basic,all
chr1	28914568	29120041	ENST00000343067.9	uc001brm.3	EPB41	canonical,basic,all
chr1	29119428	29123903	ENST00000521452.2	uc001brn.4	TMEM200B	canonical,basic,all
chr1	29147742	29181900	ENST00000373795.7	uc001bro.5	SRSF4	canonical,basic,all
chr1	29192656	29230934	ENST00000263702.11	uc001brq.4	MECR	canonical,basic,all
chr1	29236521	29326800	ENST00000373779.8	uc001brw.5	PTPRU	canonical,basic,all
chr1	30576654	30576825	ENST00000696552.1	uc315yvt.1	ENSG00000289710	canonical,basic,all
chr1	30711276	30723585	ENST00000373765.5	uc001brz.5	MATN1	canonical,basic,all
chr1	30732468	30757774	ENST00000294507.4	uc001bsc.4	LAPTM5	canonical,basic,all
chr1	30869465	30908758	ENST00000339394.7	uc001bse.4	SDC3	canonical,basic,all
chr1	30931505	31065717	ENST00000426105.7	uc001bsh.3	PUM1	canonical,basic,all
chr1	31179744	31239887	ENST00000373736.7	uc010ogd.4	NKAIN1	canonical,basic,all
chr1	31259567	31296788	ENST00000263694.9	uc001bso.5	SNRNP40	canonical,basic,all
chr1	31297031	31364936	ENST00000344147.10	uc001bsp.4	ZCCHC17	canonical,basic,all
chr1	31365252	31373076	ENST00000373713.7	uc001bss.3	FABP3	canonical,basic,all
chr1	31413212	31434678	ENST00000373709.8	uc001bst.5	SERINC2	canonical,basic,all
chr1	31576514	31587686	ENST00000271064.12	uc001bta.5	TINAGL1	canonical,basic,all
chr1	31617688	31627613	ENST00000403528.7	uc001btd.4	HCRTR1	canonical,basic,all
chr1	31629865	31644876	ENST00000373703.5	uc001bth.4	PEF1	canonical,basic,all
chr1	31652262	31704017	ENST00000373672.8	uc001btk.3	COL16A1	canonical,basic,all
chr1	31727116	31764340	ENST00000373658.8	uc001btn.5	ADGRB2	canonical,basic,all
chr1	31790421	31816022	ENST00000360482.7	uc001bts.4	SPOCD1	canonical,basic,all
chr1	31906420	31938368	ENST00000647444.2	uc001bty.4	PTP4A2	canonical,basic,all
chr1	31919562	31919628	ENST00000679970.1	uc289adp.1	ENSG00000288678	canonical,basic,all
chr1	32013867	32043877	ENST00000327300.12	uc001bub.6	KHDRBS1	canonical,basic,all
chr1	32072938	32102863	ENST00000336294.10	uc010ogv.4	TMEM39B	canonical,basic,all
chr1	32108055	32176563	ENST00000373625.8	uc001bug.5	KPNA6	canonical,basic,all
chr1	32179674	32198285	ENST00000373610.8	uc001bui.5	TXLNA	canonical,basic,all
chr1	32200594	32205387	ENST00000373602.10	uc001bul.3	CCDC28B	canonical,basic,all
chr1	32205670	32208682	ENST00000291358.11	uc001bum.4	IQCC	canonical,basic,all
chr1	32209088	32216192	ENST00000409358.2	uc001bun.3	DCDC2B	canonical,basic,all
chr1	32216199	32222353	ENST00000309777.11	uc001buq.5	TMEM234	canonical,basic,all
chr1	32222406	32231604	ENST00000677711.2	uc288sda.2	EIF3I	canonical,basic,all
chr1	32247221	32248856	ENST00000373582.4	uc001buw.5	FAM167B	canonical,basic,all
chr1	32251264	32286165	ENST00000336890.10	uc001bux.4	LCK	canonical,basic,all
chr1	32292082	32333626	ENST00000373548.8	uc001bvb.3	HDAC1	canonical,basic,all
chr1	32333838	32336233	ENST00000329421.8	uc001bvd.6	MARCKSL1	canonical,basic,all
chr1	32361269	32362485	ENST00000432622.2	uc021oku.2	FAM229A	canonical,basic,all
chr1	32362538	32364312	ENST00000373534.4	uc001bvf.5	TSSK3	canonical,basic,all
chr1	32364632	32394441	ENST00000455895.7	uc001bvh.6	BSDC1	canonical,basic,all
chr1	32465056	32600792	ENST00000480336.1	uc057ela.1	ENSG00000254553	canonical,basic,all
chr1	32465071	32496686	ENST00000609129.2	uc001bvl.6	ZBTB8B	canonical,basic,all
chr1	32539426	32605941	ENST00000373510.9	uc001bvn.5	ZBTB8A	canonical,basic,all
chr1	32620819	32650550	ENST00000468695.6	uc001bvp.5	ZBTB8OS	canonical,basic,all
chr1	32651207	32686211	ENST00000373493.10	uc001bvr.4	RBBP4	canonical,basic,all
chr1	32679905	32702770	ENST00000409190.8	uc001bvt.4	SYNC	canonical,basic,all
chr1	32741829	32774970	ENST00000401073.7	uc001bvu.3	NHSL3	canonical,basic,all
chr1	32775238	32817358	ENST00000373477.9	uc001bvy.3	YARS1	canonical,basic,all
chr1	32817652	32858875	ENST00000373475.10	uc001bwc.6	S100PBP	canonical,basic,all
chr1	32862267	32870912	ENST00000373471.9	uc001bwf.5	FNDC5	canonical,basic,all
chr1	32886490	32894646	ENST00000373467.4	uc001bwh.5	HPCA	canonical,basic,all
chr1	32894594	32901389	ENST00000373463.8	uc001bwi.3	TMEM54	canonical,basic,all
chr1	32936448	32964809	ENST00000235150.5	uc010ohp.4	RNF19B	canonical,basic,all
chr1	33007985	33036883	ENST00000672715.1	uc288lro.1	AK2	canonical,basic,all
chr1	33081152	33123492	ENST00000294517.11	uc001bwr.4	AZIN2	canonical,basic,all
chr1	33145398	33182043	ENST00000291416.10	uc001bxb.5	TRIM62	canonical,basic,all
chr1	33256491	33300719	ENST00000539719.6	uc001bxc.2	ZNF362	canonical,basic,all
chr1	33306765	33321098	ENST00000442999.3	uc031plq.1	A3GALT2	canonical,basic,all
chr1	33323625	33431095	ENST00000683057.1	uc289esd.1	PHC2	canonical,basic,all
chr1	33472644	33501643	ENST00000684572.1	uc289gyk.1	ZSCAN20	canonical,basic,all
chr1	33513997	34165230	ENST00000373381.9	uc001bxm.3	CSMD2	canonical,basic,all
chr1	33864078	33864791	ENST00000681531.1	uc289clm.1	HMGB4	canonical,basic,all
chr1	34176906	34219131	ENST00000488417.2	uc001bxt.5	C1orf94	canonical,basic,all
chr1	34755046	34758512	ENST00000338513.1	uc001bxu.4	GJB5	canonical,basic,all
chr1	34759739	34762327	ENST00000339480.3	uc001bxv.2	GJB4	canonical,basic,all
chr1	34781213	34786364	ENST00000373366.3	uc001bxx.5	GJB3	canonical,basic,all
chr1	34792998	34795747	ENST00000342280.5	uc001bya.4	GJA4	canonical,basic,all
chr1	34850361	34859749	ENST00000521580.3	uc001byb.5	SMIM12	canonical,basic,all
chr1	34865435	34929650	ENST00000373347.6	uc057equ.2	DLGAP3	canonical,basic,all
chr1	34974355	34985313	ENST00000417456.1	uc057eqw.2	ENSG00000284773	canonical,basic,all
chr1	34981379	34985347	ENST00000373337.4	uc001bye.5	TMEM35B	canonical,basic,all
chr1	34981532	35031741	ENST00000487874.1	uc001byf.2	ENSG00000271741	canonical,basic,all
chr1	34986164	35031945	ENST00000357182.9	uc001byh.5	ZMYM6	canonical,basic,all
chr1	35079384	35115859	ENST00000359858.9	uc001bym.6	ZMYM1	canonical,basic,all
chr1	35182935	35193145	ENST00000357214.6	uc001bys.5	SFPQ	canonical,basic,all
chr1	35268708	35422058	ENST00000314607.11	uc001byt.4	ZMYM4	canonical,basic,all
chr1	35433491	35557403	ENST00000325722.8	uc001byx.5	KIAA0319L	canonical,basic,all
chr1	35557798	35566779	ENST00000373243.7	uc001bzb.5	NCDN	canonical,basic,all
chr1	35573313	35595328	ENST00000373235.4	uc010ohy.4	TFAP2E	canonical,basic,all
chr1	35599540	35641526	ENST00000373237.4	uc001bzf.5	PSMB2	canonical,basic,all
chr1	35713876	35718884	ENST00000270815.5	uc001bzh.3	C1orf216	canonical,basic,all
chr1	35732111	35769978	ENST00000318121.8	uc001bzi.5	CLSPN	canonical,basic,all
chr1	35808015	35857890	ENST00000373210.4	uc001bzj.4	AGO4	canonical,basic,all
chr1	35883208	35930532	ENST00000373204.6	uc001bzl.6	AGO1	canonical,basic,all
chr1	35931104	36072500	ENST00000373191.9	uc001bzp.5	AGO3	canonical,basic,all
chr1	36084093	36088275	ENST00000207457.8	uc001bzr.4	TEKT2	canonical,basic,all
chr1	36088891	36093932	ENST00000373178.5	uc001bzt.5	ADPRS	canonical,basic,all
chr1	36095238	36125222	ENST00000397799.2	uc057etn.2	COL8A2	canonical,basic,all
chr1	36136571	36149486	ENST00000373166.8	uc001bzx.6	TRAPPC3	canonical,basic,all
chr1	36156159	36180849	ENST00000474796.2	uc057etx.2	MAP7D1	canonical,basic,all
chr1	36224442	36305357	ENST00000354618.10	uc001cae.6	THRAP3	canonical,basic,all
chr1	36306367	36321347	ENST00000453908.8	uc010oia.4	SH3D21	canonical,basic,all
chr1	36322029	36323645	ENST00000490466.2	uc057eul.2	EVA1B	canonical,basic,all
chr1	36339627	36385924	ENST00000373132.4	uc001cam.4	STK40	canonical,basic,all
chr1	36393435	36397908	ENST00000315732.3	uc001cao.2	LSM10	canonical,basic,all
chr1	36417905	36450451	ENST00000235532.9	uc001caq.4	OSCP1	canonical,basic,all
chr1	36455717	36464384	ENST00000373116.6	uc001cas.4	MRPS15	canonical,basic,all
chr1	36466042	36482913	ENST00000373106.6	uc001caw.4	CSF3R	canonical,basic,all
chr1	36795526	37034515	ENST00000373091.8	uc001caz.4	GRIK3	canonical,basic,all
chr1	37474579	37484377	ENST00000373087.7	uc001cbb.6	ZC3H12A	canonical,basic,all
chr1	37489992	37514766	ENST00000296214.10	uc001cbg.5	MEAF6	canonical,basic,all
chr1	37534448	37554293	ENST00000296215.8	uc001cbi.7	SNIP1	canonical,basic,all
chr1	37556939	37566857	ENST00000652629.1	uc287jcm.1	DNALI1	canonical,basic,all
chr1	37566815	37595937	ENST00000373062.8	uc001cbk.5	GNL2	canonical,basic,all
chr1	37611349	37634892	ENST00000356545.7	uc031txn.3	RSPO1	canonical,basic,all
chr1	37681569	37690529	ENST00000486637.2	uc057exb.2	AIRIM	canonical,basic,all
chr1	37692515	37709719	ENST00000373055.6	uc001cbs.6	CDCA8	canonical,basic,all
chr1	37715975	37765120	ENST00000373048.9	uc009vvi.5	EPHA10	canonical,basic,all
chr1	37793846	37801133	ENST00000373045.11	uc001cby.4	MANEAL	canonical,basic,all
chr1	37802944	37808208	ENST00000373044.3	uc001cca.3	YRDC	canonical,basic,all
chr1	37807789	37809454	ENST00000373042.5	uc001ccd.4	C1orf122	canonical,basic,all
chr1	37809573	37859592	ENST00000373036.5	uc001cce.2	MTF1	canonical,basic,all
chr1	37860696	37947053	ENST00000373024.8	uc001ccg.3	INPP5B	canonical,basic,all
chr1	37956974	37990022	ENST00000373019.5	uc001cci.5	SF3A3	canonical,basic,all
chr1	37996769	38005514	ENST00000373016.4	uc001cck.5	FHL3	canonical,basic,all
chr1	38012733	38024820	ENST00000373014.5	uc001ccn.6	UTP11	canonical,basic,all
chr1	38043828	38046793	ENST00000373012.5	uc001ccp.4	POU3F1	canonical,basic,all
chr1	38838197	38859772	ENST00000373001.4	uc001ccq.5	RRAGC	canonical,basic,all
chr1	38862492	38873348	ENST00000397572.5	uc001ccs.5	MYCBP	canonical,basic,all
chr1	38864528	38881602	ENST00000621281.1	uc021olq.2	ENSG00000274944	canonical,basic,all
chr1	38874068	38881587	ENST00000357771.5	uc057ezp.2	GJA9	canonical,basic,all
chr1	38885806	38941830	ENST00000372990.6	uc001ccu.2	RHBDL2	canonical,basic,all
chr1	38991275	39006059	ENST00000432648.8	uc001ccw.5	AKIRIN1	canonical,basic,all
chr1	39026349	39034615	ENST00000372969.8	uc001ccx.5	NDUFS5	canonical,basic,all
chr1	39204694	39487138	ENST00000564288.6	uc057fab.2	MACF1	canonical,basic,all
chr1	39491635	39529869	ENST00000331593.6	uc001cdi.5	BMP8A	canonical,basic,all
chr1	39560815	39576790	ENST00000372858.8	uc001cdl.4	PABPC4	canonical,basic,all
chr1	39623434	39639643	ENST00000372852.4	uc001cdp.5	HEYL	canonical,basic,all
chr1	39651228	39672107	ENST00000235628.2	uc001cdq.2	NT5C1A	canonical,basic,all
chr1	39678647	39691433	ENST00000372844.8	uc001cdr.6	HPCAL4	canonical,basic,all
chr1	39738881	39756769	ENST00000324379.10	uc001cds.4	PPIE	canonical,basic,all
chr1	39757181	39788865	ENST00000372827.8	uc001cdz.3	BMP8B	canonical,basic,all
chr1	39769522	39771348	ENST00000327582.5	uc001ceb.2	OXCT2	canonical,basic,all
chr1	39838109	39883504	ENST00000316891.10	uc057fcv.2	TRIT1	canonical,basic,all
chr1	39895427	39901917	ENST00000372816.3	uc001ces.4	MYCL	canonical,basic,all
chr1	39955144	39969956	ENST00000372811.10	uc001ceu.6	MFSD2A	canonical,basic,all
chr1	40040728	40072648	ENST00000372805.8	uc001cfa.6	CAP1	canonical,basic,all
chr1	40072711	40097252	ENST00000642050.2	uc001cfb.5	PPT1	canonical,basic,all
chr1	40161386	40240921	ENST00000372771.5	uc001cfc.6	RLF	canonical,basic,all
chr1	40247936	40251684	ENST00000372766.4	uc001cfe.4	TMCO2	canonical,basic,all
chr1	40258235	40294180	ENST00000372759.4	uc001cfg.6	ZMPSTE24	canonical,basic,all
chr1	40300488	40317286	ENST00000372748.8	uc001cfh.3	COL9A2	canonical,basic,all
chr1	40373726	40423322	ENST00000372718.8	uc001cfj.5	SMAP2	canonical,basic,all
chr1	40450475	40463715	ENST00000361584.5	uc057ffj.2	ZFP69B	canonical,basic,all
chr1	40477289	40496343	ENST00000372706.6	uc009vwb.5	ZFP69	canonical,basic,all
chr1	40508766	40516038	ENST00000415550.6	uc057ffr.2	EXO5	canonical,basic,all
chr1	40531636	40548167	ENST00000372699.8	uc001cft.3	ZNF684	canonical,basic,all
chr1	40620679	40665682	ENST00000372684.8	uc001cfu.3	RIMS3	canonical,basic,all
chr1	40691703	40771603	ENST00000447388.8	uc009vwd.6	NFYC	canonical,basic,all
chr1	40783786	40840452	ENST00000347132.10	uc001cgh.3	KCNQ4	canonical,basic,all
chr1	40861053	40862363	ENST00000372638.4	uc001cgj.5	CITED4	canonical,basic,all
chr1	40979695	41012565	ENST00000650070.2	uc285ghl.2	CTPS1	canonical,basic,all
chr1	41015596	41021725	ENST00000302946.13	uc057fhl.2	SLFNL1	canonical,basic,all
chr1	41027201	41242306	ENST00000695335.1	uc315xdd.1	SCMH1	canonical,basic,all
chr1	41361930	41382681	ENST00000641094.2	uc057fie.2	FOXO6	canonical,basic,all
chr1	41478774	41484683	ENST00000372587.5	uc001cgx.5	EDN2	canonical,basic,all
chr1	41506364	41918922	ENST00000372583.6	uc001cgz.6	HIVEP3	canonical,basic,all
chr1	41585305	41628816	ENST00000646142.1	uc285ghu.1	ENSG00000284895	canonical,basic,all
chr1	42153409	42155820	ENST00000372581.2	uc001chc.2	GUCA2B	canonical,basic,all
chr1	42162689	42164745	ENST00000357001.3	uc001chd.3	GUCA2A	canonical,basic,all
chr1	42176547	42335235	ENST00000361346.6	uc001chf.5	FOXJ3	canonical,basic,all
chr1	42380791	42424232	ENST00000431473.4	uc001chi.4	RIMKLA	canonical,basic,all
chr1	42430328	42456022	ENST00000372565.8	uc001chj.5	ZMYND12	canonical,basic,all
chr1	42456542	42461236	ENST00000372561.4	uc001chl.6	PPCS	canonical,basic,all
chr1	42463285	42657190	ENST00000657597.2	uc287qkb.2	CCDC30	canonical,basic,all
chr1	42658422	42676758	ENST00000304979.8	uc001chq.5	PPIH	canonical,basic,all
chr1	42682417	42703805	ENST00000321358.12	uc001chs.5	YBX1	canonical,basic,all
